,county,state,Lat,Lng
0,Texas,Missouri,37.3673645,-91.9099238
1,Mercer,North Dakota,47.4769315,-100.7433009
2,Butte,South Dakota,44.9251992,-103.7008932
3,Benton,Indiana,41.509216,-85.76110159999999
4,Marion,Missouri,38.6908657,-92.3662985
5,Jackson,North Carolina,36.3895976,-77.4213614
6,Kingsbury,South Dakota,44.37773110000001,-97.5247243
7,Hall,Texas,34.4793521,-100.7097867
8,Yoakum,Texas,29.2877469,-97.15193099999999
9,Rhea,Tennessee,35.5927914,-84.981754
10,Washita,Oklahoma,35.1028386,-98.3408881
11,Lewis,Idaho,46.2664791,-116.4054092
12,Benzie,Michigan,44.678277,-86.2970998
13,Logan,Nebraska,41.494722,-100.3004138
14,Putnam,Ohio,41.0540759,-84.1857115
15,Ontonagon,Michigan,46.8710525,-89.31403019999999
16,Geneva,Alabama,31.0329572,-85.8638242
17,Morgan,Utah,41.03605599999999,-111.6768769
18,McIntosh,Oklahoma,35.3466151,-95.6457951
19,Autauga,Alabama,32.5791817,-86.49965460000001
20,Baldwin,Alabama,30.6010744,-87.77633329999999
21,Barbour,Alabama,31.8172896,-85.35496499999999
22,Bibb,Alabama,32.9562798,-87.14228949999999
23,Blount,Alabama,34.0145152,-86.49965460000001
24,Bullock,Alabama,32.0573536,-85.7256372
25,Butler,Alabama,32.0895908,-88.2219652
26,Calhoun,Alabama,33.7701576,-85.80766
27,Chambers,Alabama,32.9028048,-85.35496499999999
28,Cherokee,Alabama,34.7570342,-87.9728143
29,Chilton,Alabama,32.944392,-86.6611083
30,Choctaw,Alabama,32.0716631,-88.24611829999999
31,Clarke,Alabama,31.7002461,-87.77633329999999
32,Clay,Alabama,33.7026013,-86.5997096
33,Cleburne,Alabama,33.6261707,-85.52002399999999
34,Coffee,Alabama,31.4751172,-86.0121573
35,Colbert,Alabama,34.7117567,-87.89424509999999
36,Conecuh,Alabama,31.501571,-86.9824288
37,Coosa,Alabama,32.8897772,-86.2196937
38,Covington,Alabama,31.3066438,-86.49965460000001
39,Crenshaw,Alabama,31.6671872,-86.3376761
40,Cullman,Alabama,34.1748208,-86.8436124
41,Dale,Alabama,31.4645298,-85.684578
42,Dallas,Alabama,32.2332138,-87.14228949999999
43,DeKalb,Alabama,34.5211397,-85.684578
44,Elmore,Alabama,32.5387448,-86.3149712
45,Escambia,Alabama,31.1394734,-87.14228949999999
46,Etowah,Alabama,34.0455341,-86.05296039999999
47,Fayette,Alabama,33.6845539,-87.8308522
48,Franklin,Alabama,32.4784706,-85.8024562
49,Greene,Alabama,32.9718107,-87.9334803
50,Hale,Alabama,32.7859102,-87.6186379
51,Henry,Alabama,31.4469377,-85.1894045
52,Houston,Alabama,34.1414925,-87.2580686
53,Jackson,Alabama,31.5090521,-87.8944435
54,Jefferson,Alabama,33.4914122,-86.9824288
55,Lamar,Alabama,33.6923649,-88.0900762
56,Lauderdale,Alabama,34.8840876,-87.658113
57,Lawrence,Alabama,34.567428,-87.30161319999999
58,Lee,Alabama,32.5888702,-85.39627689999999
59,Limestone,Alabama,34.78000720000001,-86.9423801
60,Lowndes,Alabama,32.221464,-86.6611083
61,Macon,Alabama,32.3731182,-85.684578
62,Madison,Alabama,34.6992579,-86.74833180000002
63,Marengo,Alabama,32.2459085,-87.77633329999999
64,Marion,Alabama,32.6323536,-87.3191655
65,Marshall,Alabama,34.3652297,-86.3376761
66,Mobile,Alabama,30.6953657,-88.0398912
67,Monroe,Alabama,31.5119068,-87.460397
68,Montgomery,Alabama,32.3792233,-86.3077368
69,Morgan,Alabama,34.4240875,-86.86218269999999
70,Perry,Alabama,32.598888,-87.30161319999999
71,Pickens,Alabama,33.3339954,-88.0900762
72,Pike,Alabama,31.8395163,-86.0121573
73,Randolph,Alabama,32.8996333,-86.9112451
74,Russell,Alabama,32.3552497,-85.1894045
75,Shelby,Alabama,33.1086539,-86.5835907
76,St. Clair,Alabama,33.6530112,-86.3376761
77,Sumter,Alabama,32.6155551,-88.24611829999999
78,Talladega,Alabama,33.4359416,-86.1058048
79,Tallapoosa,Alabama,32.9201244,-85.84862360000001
80,Tuscaloosa,Alabama,33.2098407,-87.56917349999999
81,Walker,Alabama,33.8563605,-87.30161319999999
82,Washington,Alabama,31.3422346,-88.24611829999999
83,Wilcox,Alabama,32.0105439,-87.3413599
84,Winston,Alabama,34.1690087,-87.3413599
85,Anchorage,Alaska,61.2180556,-149.9002778
86,Bethel Census Area,Alaska,61.09344600000001,-160.8640773
87,Fairbanks North Star Borough,Alaska,64.9526102,-146.4744154
88,Juneau City and Borough,Alaska,58.3019444,-134.4197221
89,Kenai Peninsula Borough,Alaska,60.0858486,-151.382264
90,Ketchikan Gateway Borough,Alaska,55.5103345,-131.389286
91,Matanuska-Susitna Borough,Alaska,62.2599347,-150.1729153
92,Petersburg Borough,Alaska,56.8124267,-132.9554472
93,Southeast Fairbanks Census Area,Alaska,63.9603869,-143.6296999
94,Yukon-Koyukuk Census Area,Alaska,65.8443666,-153.4302993
95,Apache,Arizona,31.6906629,-109.1323499
96,Cochise,Arizona,32.1139688,-109.9211756
97,Coconino,Arizona,35.6647545,-111.4752851
98,Gila,Arizona,33.6370567,-110.5215459
99,Graham,Arizona,33.076805,-109.7591675
100,Greenlee,Arizona,33.2405598,-109.2831531
101,La Paz,Arizona,34.0061091,-113.9536466
102,Maricopa,Arizona,33.0581063,-112.0476423
103,Mohave,Arizona,35.2143346,-113.7632828
104,Navajo,Arizona,36.0672173,-109.1880047
105,Pima,Arizona,32.8961755,-109.8275815
106,Pinal,Arizona,32.8162061,-111.2845025
107,Santa Cruz,Arizona,31.5986127,-110.8076084
108,Yavapai,Arizona,34.6463981,-112.4291464
109,Yuma,Arizona,32.6926512,-114.6276916
110,Arkansas,Arkansas,35.20105,-91.8318334
111,Ashley,Arkansas,33.1565939,-91.7538817
112,Baxter,Arkansas,36.3261815,-92.38136209999999
113,Benton,Arkansas,34.5645371,-92.586828
114,Boone,Arkansas,36.3118662,-93.0175712
115,Bradley,Arkansas,33.0981881,-93.6548983
116,Carroll,Arkansas,36.2987495,-93.5003454
117,Chicot,Arkansas,33.3419551,-91.28910359999999
118,Clark,Arkansas,34.0232374,-93.17796589999999
119,Clay,Arkansas,36.3492244,-90.37483540000001
120,Cleburne,Arkansas,35.4605769,-92.0665197
121,Cleveland,Arkansas,35.4214685,-92.7096079
122,Columbia,Arkansas,33.1285176,-93.17796589999999
123,Conway,Arkansas,35.0886963,-92.4421011
124,Craighead,Arkansas,35.8260959,-90.6773046
125,Crawford,Arkansas,35.5762761,-94.315422
126,Crittenden,Arkansas,35.3021443,-90.37483540000001
127,Cross,Arkansas,35.2998913,-90.8294002
128,Dallas,Arkansas,34.53594030000001,-94.2190985
129,Desha,Arkansas,35.7361886,-91.67986189999999
130,Drew,Arkansas,33.5156463,-91.7538817
131,Faulkner,Arkansas,35.1035858,-92.38136209999999
132,Franklin,Arkansas,36.170346,-91.7759792
133,Garland,Arkansas,34.5559285,-93.17796589999999
134,Grant,Arkansas,34.2628015,-92.4208713
135,Greene,Arkansas,36.1314931,-90.563609
136,Hempstead,Arkansas,33.6530112,-93.66232389999999
137,Hot Spring,Arkansas,34.5037004,-93.0551795
138,Howard,Arkansas,34.1318213,-94.028678
139,Independence,Arkansas,35.8174139,-91.5983959
140,Izard,Arkansas,36.1610924,-91.9099238
141,Jefferson,Arkansas,34.3806516,-92.1640352
142,Johnson,Arkansas,36.1328564,-94.16548209999999
143,Lafayette,Arkansas,33.2511695,-93.62178019999999
144,Lawrence,Arkansas,35.9969735,-91.13530200000001
145,Lee,Arkansas,34.7712669,-90.8294002
146,Lincoln,Arkansas,35.949526,-94.4235482
147,Logan,Arkansas,36.2009127,-94.38743439999999
148,Lonoke,Arkansas,34.7839795,-91.8998611
149,Madison,Arkansas,35.0131472,-90.72260969999999
150,Marion,Arkansas,35.2145336,-90.1964835
151,Miller,Arkansas,33.3335556,-93.86553029999999
152,Mississippi,Arkansas,35.8279728,-90.0746767
153,Monroe,Arkansas,34.7348191,-91.10456579999999
154,Nevada,Arkansas,33.6621386,-93.33889169999999
155,Newton,Arkansas,35.9603994,-93.17796589999999
156,Ouachita,Arkansas,33.5828512,-92.9375739
157,Perry,Arkansas,35.0475869,-92.7940557
158,Phillips,Arkansas,34.4611206,-90.86751339999999
159,Pike,Arkansas,34.1876975,-93.66232389999999
160,Poinsett,Arkansas,35.6078586,-90.6393702
161,Polk,Arkansas,34.5268097,-94.15137639999999
162,Pope,Arkansas,35.440627,-93.0175712
163,Prairie,Arkansas,34.7636336,-91.5983959
164,Pulaski,Arkansas,34.75386150000001,-92.2236667
165,Randolph,Arkansas,36.3457918,-90.9820668
166,Saline,Arkansas,34.5708215,-92.539603
167,Scott,Arkansas,34.6964808,-92.0962552
168,Searcy,Arkansas,35.2468204,-91.73368459999999
169,Sebastian,Arkansas,35.2260397,-94.315422
170,Sevier,Arkansas,34.0346222,-94.27436279999999
171,Sharp,Arkansas,36.16759740000001,-91.44346900000001
172,St. Francis,Arkansas,36.4533933,-90.1453751
173,Stone,Arkansas,35.8075142,-92.2236667
174,Union,Arkansas,33.1431092,-92.539603
175,Van Buren,Arkansas,35.436756,-94.34826799999999
176,Washington,Arkansas,33.774005,-93.68267960000001
177,White,Arkansas,35.2900612,-91.7538817
178,Woodruff,Arkansas,35.1215846,-91.13530200000001
179,Yell,Arkansas,35.0810824,-93.33889169999999
180,Alameda,California,37.7798721,-122.2821855
181,Alpine,California,32.8350521,-116.7664109
182,Amador,California,38.3488921,-120.7740931
183,Butte,California,39.6253952,-121.5370003
184,Calaveras,California,38.1960477,-120.6805037
185,Colusa,California,39.2143343,-122.0094175
186,Contra Costa,California,37.8534093,-121.9017954
187,Del Norte,California,41.7076287,-123.9659708
188,El Dorado,California,38.74263759999999,-120.4357631
189,Fresno,California,36.7377981,-119.7871247
190,Glenn,California,39.5218283,-122.0138651
191,Humboldt,California,40.7450055,-123.8695086
192,Imperial,California,32.8475528,-115.5694391
193,Inyo,California,36.3091865,-117.5495846
194,Kern,California,35.4937274,-118.8596804
195,Kings,California,36.0988489,-119.8815203
196,Lake,California,40.3550711,-122.2132021
197,Los Angeles,California,34.0522342,-118.2436849
198,Madera,California,36.9613356,-120.0607176
199,Marin,California,38.083403,-122.7633036
200,Mendocino,California,39.3076744,-123.7994591
201,Merced,California,37.3021632,-120.4829677
202,Mono,California,37.9218608,-118.9528645
203,Monterey,California,36.6002378,-121.8946761
204,Napa,California,38.2975381,-122.286865
205,Nevada,California,39.2615606,-121.0160594
206,Orange,California,33.7879139,-117.8531007
207,Placer,California,39.0915751,-120.8039474
208,Plumas,California,39.99268319999999,-120.8039474
209,Riverside,California,33.9806005,-117.3754942
210,Sacramento,California,38.5815719,-121.4943996
211,San Benito,California,36.5760883,-120.9876321
212,San Bernardino,California,34.1083449,-117.2897652
213,San Diego,California,32.715738,-117.1610838
214,San Francisco,California,37.7749295,-122.4194155
215,San Joaquin,California,37.9175935,-121.1710389
216,San Luis Obispo,California,35.2827524,-120.6596156
217,San Mateo,California,37.5629917,-122.3255254
218,Santa Barbara,California,34.4208305,-119.6981901
219,Santa Clara,California,37.3541079,-121.9552356
220,Santa Cruz,California,36.9741171,-122.0307963
221,Shasta,California,40.598119,-122.4907566
222,Siskiyou,California,41.7743261,-122.5770126
223,Solano,California,38.3104969,-121.9017954
224,Sonoma,California,38.291859,-122.4580356
225,Stanislaus,California,37.5090711,-120.9876321
226,Sutter,California,39.1598915,-121.7527482
227,Tehama,California,40.0271015,-122.1233228
228,Tulare,California,36.2077288,-119.3473379
229,Tuolumne,California,37.9627027,-120.2412999
230,Ventura,California,34.2804923,-119.2945199
231,Yolo,California,38.732968,-121.8072828
232,Yuba,California,39.1404477,-121.6169108
233,Adams,Colorado,39.8398269,-104.1930918
234,Alamosa,Colorado,37.4694491,-105.8700214
235,Arapahoe,Colorado,39.62031,-104.332644
236,Archuleta,Colorado,37.1604318,-107.0067031
237,Baca,Colorado,37.394731,-102.5298028
238,Boulder,Colorado,40.0149856,-105.2705456
239,Broomfield,Colorado,39.9205411,-105.0866504
240,Chaffee,Colorado,38.7536679,-106.2522143
241,Clear Creek,Colorado,39.7966884,-105.042603
242,Costilla,Colorado,37.2049596,-105.5005483
243,Crowley,Colorado,38.1930606,-103.8560646
244,Custer,Colorado,38.0615578,-105.3131185
245,Delta,Colorado,38.7422062,-108.0689582
246,Denver,Colorado,39.7392358,-104.990251
247,Douglas,Colorado,39.2587106,-104.9388853
248,Eagle,Colorado,39.6552634,-106.8286507
249,El Paso,Colorado,38.9108325,-104.4723301
250,Elbert,Colorado,39.2194678,-104.5371508
251,Fremont,Colorado,38.5306514,-105.5005483
252,Garfield,Colorado,39.6584775,-107.763621
253,Gilpin,Colorado,39.8770159,-105.4536718
254,Grand,Colorado,39.4824298,-106.0675894
255,Gunnison,Colorado,38.5458246,-106.9253207
256,Hinsdale,Colorado,37.9316309,-107.3848831
257,Huerfano,Colorado,37.6125984,-104.9388853
258,Jefferson,Colorado,39.377255,-105.8005988
259,Kit Carson,Colorado,38.7611129,-102.7893667
260,La Plata,Colorado,37.2125857,-107.763621
261,Lake,Colorado,40.25220729999999,-105.8230671
262,Larimer,Colorado,40.6955572,-105.5943388
263,Las Animas,Colorado,38.0666735,-103.222708
264,Lincoln,Colorado,39.0457549,-103.3587288
265,Logan,Colorado,40.7056181,-102.989615
266,Mesa,Colorado,39.1662458,-108.1388881
267,Mineral,Colorado,37.6583677,-107.0067031
268,Moffat,Colorado,37.9988882,-105.9100156
269,Montezuma,Colorado,39.581098,-105.8672337
270,Montrose,Colorado,38.4783198,-107.8761738
271,Morgan,Colorado,40.2989226,-103.7289167
272,Otero,Colorado,37.9397663,-103.6362715
273,Ouray,Colorado,38.0227716,-107.6714487
274,Park,Colorado,39.0897928,-105.5943388
275,Phillips,Colorado,40.53713339999999,-102.3463875
276,Pitkin,Colorado,38.6091612,-106.5166957
277,Prowers,Colorado,37.84337560000001,-102.2547919
278,Pueblo,Colorado,38.2544472,-104.6091409
279,Rio Blanco,Colorado,39.9814297,-108.2377519
280,Rio Grande,Colorado,37.5749508,-106.4405872
281,Routt,Colorado,40.4771623,-107.1011931
282,Saguache,Colorado,38.0875,-106.1419671
283,San Miguel,Colorado,37.9781237,-108.1428669
284,Summit,Colorado,39.5911871,-106.0640179
285,Teller,Colorado,38.86115789999999,-105.1726816
286,Washington,Colorado,40.063745,-102.989615
287,Weld,Colorado,40.3920718,-104.7158226
288,Yuma,Colorado,40.1222084,-102.7252096
289,Fairfield,Connecticut,41.1408363,-73.2612615
290,Hartford,Connecticut,41.7658043,-72.6733723
291,Litchfield,Connecticut,41.7472642,-73.1887165
292,Middlesex,Connecticut,41.46985050000001,-72.4731529
293,New Haven,Connecticut,41.308274,-72.9278835
294,New London,Connecticut,41.3556539,-72.0995209
295,Tolland,Connecticut,41.8714865,-72.3686931
296,Windham,Connecticut,41.6998208,-72.1570219
297,Kent,Delaware,39.1440612,-75.4344727
298,New Castle,Delaware,39.6620397,-75.5668166
299,Sussex,Delaware,38.65308410000001,-75.4344727
300,District of Columbia,District of Columbia,38.9071923,-77.0368707
301,Alachua,Florida,29.7938144,-82.49442260000001
302,Baker,Florida,30.7971318,-86.681344
303,Bay,Florida,30.1805306,-85.684578
304,Bradford,Florida,29.97238179999999,-82.1713632
305,Brevard,Florida,28.263933,-80.7214417
306,Broward,Florida,26.190096,-80.365865
307,Calhoun,Florida,30.3475302,-85.1894045
308,Charlotte,Florida,26.8946009,-81.909826
309,Citrus,Florida,28.8848842,-82.5185837
310,Clay,Florida,29.9943564,-81.77870209999999
311,Collier,Florida,26.069985,-81.42789839999999
312,Columbia,Florida,30.1812696,-82.605118
313,DeSoto,Florida,27.2142078,-81.77870209999999
314,Dixie,Florida,29.5207227,-83.1649001
315,Duval,Florida,30.3500511,-81.6035062
316,Escambia,Florida,30.6389408,-87.3413599
317,Flagler,Florida,29.4086072,-81.2518833
318,Franklin,Florida,29.7817695,-84.8567932
319,Gadsden,Florida,30.5562947,-84.6479124
320,Gilchrist,Florida,29.6871128,-82.82097399999999
321,Glades,Florida,26.984415,-81.0754657
322,Gulf,Florida,29.8001623,-85.35496499999999
323,Hamilton,Florida,30.47559579999999,-82.95015579999999
324,Hardee,Florida,27.4501733,-81.8224362
325,Hendry,Florida,26.6105319,-81.0754657
326,Hernando,Florida,28.8999815,-82.37454009999999
327,Highlands,Florida,27.3400286,-81.34002679999999
328,Hillsborough,Florida,27.9903597,-82.3017728
329,Holmes,Florida,30.8740806,-85.80766
330,Indian River,Florida,28.2142068,-80.6431877
331,Jackson,Florida,30.3321838,-81.65565099999999
332,Jefferson,Florida,30.4311978,-83.8897057
333,Lafayette,Florida,30.0299573,-83.2077645
334,Lake,Florida,28.702847,-81.77870209999999
335,Lee,Florida,30.4196584,-83.30042159999999
336,Leon,Florida,30.4906177,-84.1857115
337,Levy,Florida,29.3178545,-82.82097399999999
338,Liberty,Florida,30.1507777,-84.8567932
339,Madison,Florida,30.4693772,-83.41292539999999
340,Manatee,Florida,27.4799195,-82.34518899999999
341,Marion,Florida,29.2787765,-82.12783999999999
342,Martin,Florida,27.0804935,-80.4103957
343,Miami-Dade,Florida,25.5516034,-80.6326916
344,Monroe,Florida,24.5557001,-81.78259849999999
345,Nassau,Florida,30.5927334,-81.8224362
346,Okaloosa,Florida,30.57734009999999,-86.6611083
347,Okeechobee,Florida,27.2439349,-80.82978279999999
348,Orange,Florida,28.4844995,-81.2518833
349,Osceola,Florida,28.1019838,-81.0754657
350,Palm Beach,Florida,26.7056206,-80.0364297
351,Pasco,Florida,28.3232418,-82.4319405
352,Pinellas,Florida,27.876394,-82.7778579
353,Polk,Florida,27.8617347,-81.6911559
354,Putnam,Florida,29.6265157,-81.77870209999999
355,Santa Rosa,Florida,30.3960324,-86.2288322
356,Sarasota,Florida,27.3364347,-82.53065269999999
357,Seminole,Florida,27.8397466,-82.79121339999999
358,St. Johns,Florida,30.0820653,-81.5471201
359,St. Lucie,Florida,27.499208,-80.34219840000002
360,Sumter,Florida,28.6747526,-82.08429009999999
361,Suwannee,Florida,29.3288499,-83.14429439999999
362,Taylor,Florida,30.0993767,-83.67739279999999
363,Union,Florida,30.0745112,-82.34518899999999
364,Volusia,Florida,29.0279842,-81.0754657
365,Wakulla,Florida,30.1301689,-84.3542049
366,Walton,Florida,30.56401989999999,-86.17517590000001
367,Washington,Florida,30.548737,-85.684578
368,Appling,Georgia,33.54609000000001,-82.3163154
369,Atkinson,Georgia,31.2932161,-82.8640623
370,Bacon,Georgia,31.5412085,-82.4319405
371,Baker,Georgia,31.2816037,-84.4802606
372,Baldwin,Georgia,34.4917665,-83.5373946
373,Banks,Georgia,34.378542,-83.46435509999999
374,Barrow,Georgia,34.0142667,-83.6986568
375,Bartow,Georgia,32.8787666,-82.4737399
376,Ben Hill,Georgia,31.7664035,-83.2077645
377,Berrien,Georgia,31.3118535,-83.2077645
378,Bibb,Georgia,32.7865735,-83.7199136
379,Bleckley,Georgia,32.4087854,-83.3789389
380,Brantley,Georgia,31.1510963,-81.9971108
381,Brooks,Georgia,33.2909517,-84.45936999999999
382,Bryan,Georgia,32.0236584,-81.47183869999999
383,Bulloch,Georgia,32.3595678,-81.77870209999999
384,Burke,Georgia,33.088805,-81.9534815
385,Butts,Georgia,33.2691443,-83.9532571
386,Calhoun,Georgia,34.502587,-84.9510542
387,Camden,Georgia,30.898276,-81.6035062
388,Candler,Georgia,32.4241804,-82.08429009999999
389,Carroll,Georgia,33.5642239,-85.0649071
390,Catoosa,Georgia,34.8981727,-85.14793639999999
391,Charlton,Georgia,30.7917361,-82.08429009999999
392,Chatham,Georgia,31.9994194,-81.1196075
393,Chattahoochee,Georgia,32.2952274,-84.8150781
394,Chattooga,Georgia,34.4632661,-85.31362179999999
395,Cherokee,Georgia,34.2514526,-84.4802606
396,Clarke,Georgia,33.9519347,-83.357567
397,Clay,Georgia,31.6447931,-85.0025539
398,Clayton,Georgia,34.8781479,-83.4009933
399,Clinch,Georgia,30.9716985,-82.82097399999999
400,Cobb,Georgia,33.8999297,-84.56414699999999
401,Coffee,Georgia,31.5182285,-82.82097399999999
402,Colquitt,Georgia,31.17129349999999,-84.7332527
403,Columbia,Georgia,33.5098514,-82.25832969999999
404,Cook,Georgia,31.1428037,-83.46435509999999
405,Coweta,Georgia,33.3716708,-84.7315563
406,Crawford,Georgia,33.8828954,-83.154596
407,Crisp,Georgia,31.8875724,-83.804868
408,Dade,Georgia,34.9109017,-85.47880649999999
409,Dawson,Georgia,31.7735001,-84.4465826
410,DeKalb,Georgia,33.7956441,-84.2278796
411,Decatur,Georgia,33.7748275,-84.2963123
412,Dodge,Georgia,34.0954235,-84.01043349999999
413,Dooly,Georgia,32.1593447,-83.804868
414,Dougherty,Georgia,31.5439375,-84.2278796
415,Douglas,Georgia,31.5088073,-82.8498654
416,Early,Georgia,31.3901106,-84.8984775
417,Echols,Georgia,30.7503289,-82.95015579999999
418,Effingham,Georgia,32.378148,-81.38393260000001
419,Elbert,Georgia,34.0795372,-82.8640623
420,Emanuel,Georgia,32.5726629,-82.3017728
421,Fannin,Georgia,34.8580405,-84.2278796
422,Fayette,Georgia,33.4502206,-84.4802606
423,Floyd,Georgia,34.2828967,-85.2308414
424,Forsyth,Georgia,33.0342974,-83.938242
425,Franklin,Georgia,33.2776182,-85.0979973
426,Fulton,Georgia,33.8033965,-84.3962535
427,Gilmer,Georgia,34.6935359,-84.4802606
428,Glynn,Georgia,31.2624169,-81.6035062
429,Gordon,Georgia,32.8820866,-83.3323848
430,Grady,Georgia,30.9050079,-84.2278796
431,Greene,Georgia,33.5186591,-83.1649001
432,Gwinnett,Georgia,33.9190653,-84.01674229999999
433,Habersham,Georgia,34.6478893,-83.54965659999999
434,Hall,Georgia,34.30778,-83.804868
435,Hancock,Georgia,33.2882621,-83.03613759999999
436,Haralson,Georgia,33.2265099,-84.5713164
437,Harris,Georgia,32.7032697,-84.8567932
438,Hart,Georgia,34.3500039,-82.95015579999999
439,Heard,Georgia,33.2990406,-85.14793639999999
440,Henry,Georgia,33.4347963,-84.14351359999999
441,Houston,Georgia,32.4219655,-83.63484299999999
442,Irwin,Georgia,31.5893221,-83.2934086
443,Jackson,Georgia,33.2945651,-83.96602089999999
444,Jasper,Georgia,34.4695524,-84.4289888
445,Jeff Davis,Georgia,31.8234851,-82.605118
446,Jefferson,Georgia,34.1170537,-83.5723876
447,Jenkins,Georgia,32.7781246,-81.9971108
448,Johnson,Georgia,32.7308194,-82.6915429
449,Jones,Georgia,33.0002582,-83.5070203
450,Lamar,Georgia,33.0765883,-84.14351359999999
451,Lanier,Georgia,34.2218685,-83.96913459999999
452,Laurens,Georgia,32.433014,-82.99316069999999
453,Lee,Georgia,31.8128435,-84.14351359999999
454,Liberty,Georgia,31.842969,-81.47183869999999
455,Lincoln,Georgia,33.7875101,-82.4319405
456,Long,Georgia,31.7755541,-81.8224362
457,Lowndes,Georgia,30.8600022,-83.2934086
458,Lumpkin,Georgia,32.0509895,-84.7990901
459,Macon,Georgia,32.8406946,-83.6324022
460,Madison,Georgia,33.5956813,-83.467944
461,Marion,Georgia,32.328102,-84.5222189
462,McDuffie,Georgia,33.5258626,-82.5185837
463,McIntosh,Georgia,31.4748147,-81.38393260000001
464,Meriwether,Georgia,33.0561282,-84.68974949999999
465,Miller,Georgia,31.2008218,-84.7315563
466,Mitchell,Georgia,33.2198688,-82.7031896
467,Monroe,Georgia,33.7948364,-83.713229
468,Morgan,Georgia,31.5376731,-84.5993601
469,Murray,Georgia,34.7928029,-84.7315563
470,Muscogee,Georgia,32.4794133,-84.8984775
471,Newton,Georgia,31.3129575,-84.3357424
472,Oconee,Georgia,33.8231988,-83.4430118
473,Oglethorpe,Georgia,32.293769,-84.0610191
474,Paulding,Georgia,33.9142037,-84.8984775
475,Peach,Georgia,32.5892926,-83.8260884
476,Pickens,Georgia,34.4497166,-84.4592701
477,Pierce,Georgia,31.343806,-82.1713632
478,Pike,Georgia,33.0881873,-84.3962535
479,Polk,Georgia,34.0132398,-85.14793639999999
480,Pulaski,Georgia,32.3901752,-81.9567837
481,Putnam,Georgia,33.3069978,-83.3789389
482,Quitman,Georgia,30.7849191,-83.5598811
483,Rabun,Georgia,34.9027286,-83.3789389
484,Randolph,Georgia,31.7913398,-84.68974949999999
485,Richmond,Georgia,33.3205339,-82.08429009999999
486,Rockdale,Georgia,33.6752492,-84.0378894
487,Schley,Georgia,32.2736136,-84.3121264
488,Screven,Georgia,31.48632539999999,-82.0170596
489,Seminole,Georgia,30.9331429,-84.8984775
490,Spalding,Georgia,33.2636732,-84.3121264
491,Stephens,Georgia,33.794843,-83.1615422
492,Stewart,Georgia,32.1141344,-84.8150781
493,Sumter,Georgia,31.9981596,-84.2278796
494,Talbot,Georgia,32.6891322,-84.5222189
495,Tattnall,Georgia,32.0634576,-82.08429009999999
496,Taylor,Georgia,32.5407455,-84.2278796
497,Telfair,Georgia,31.8907647,-82.99316069999999
498,Terrell,Georgia,31.7370079,-84.4802606
499,Thomas,Georgia,30.8417409,-83.8473015
500,Tift,Georgia,31.4205597,-83.54965659999999
501,Toombs,Georgia,32.0795072,-82.34518899999999
502,Towns,Georgia,34.9208214,-83.7199136
503,Treutlen,Georgia,32.3870233,-82.5834947
504,Troup,Georgia,33.0698575,-85.02334599999999
505,Turner,Georgia,31.6976531,-83.63484299999999
506,Twiggs,Georgia,32.68356,-83.46435509999999
507,Union,Georgia,34.8457601,-83.9744262
508,Upson,Georgia,32.9047684,-84.3121264
509,Walker,Georgia,34.6858231,-85.35496499999999
510,Walton,Georgia,33.7708613,-83.7199136
511,Ware,Georgia,31.134411,-82.4752757
512,Warren,Georgia,33.4470392,-82.6915429
513,Washington,Georgia,33.7367948,-82.7393089
514,Wayne,Georgia,31.5092107,-81.909826
515,Webster,Georgia,32.0129889,-84.56414699999999
516,Wheeler,Georgia,32.0999794,-82.6915429
517,White,Georgia,34.2828722,-84.7452138
518,Whitfield,Georgia,34.8033566,-84.981754
519,Wilcox,Georgia,31.9611759,-83.46435509999999
520,Wilkes,Georgia,33.808264,-82.7778579
521,Wilkinson,Georgia,32.8024682,-83.1649001
522,Worth,Georgia,31.5282489,-83.8897057
523,Hawaii,Hawaii,19.8967662,-155.5827818
524,Honolulu,Hawaii,21.3069444,-157.8583333
525,Kauai,Hawaii,22.0964396,-159.5261238
526,Maui,Hawaii,20.7983626,-156.3319253
527,Ada,Idaho,43.478767,-116.2420304
528,Adams,Idaho,44.9882561,-116.4916092
529,Bannock,Idaho,42.5836362,-112.1430215
530,Bingham,Idaho,43.2112303,-112.3624146
531,Blaine,Idaho,43.4743428,-113.9664446
532,Bonner,Idaho,48.2751783,-116.5931483
533,Bonneville,Idaho,43.4508683,-111.5455289
534,Camas,Idaho,43.5093688,-114.8243665
535,Canyon,Idaho,43.67795810000001,-116.6865435
536,Caribou,Idaho,42.75386839999999,-111.6660725
537,Cassia,Idaho,42.358036,-113.5728501
538,Custer,Idaho,44.3874133,-114.6959118
539,Elmore,Idaho,43.1154284,-115.5264458
540,Fremont,Idaho,44.2242743,-111.4790031
541,Gem,Idaho,44.0324936,-116.3589245
542,Gooding,Idaho,42.9387917,-114.7131081
543,Idaho,Idaho,44.0682019,-114.7420408
544,Jefferson,Idaho,43.7640903,-112.2493671
545,Jerome,Idaho,42.7240732,-114.5186534
546,Kootenai,Idaho,48.3102037,-116.5135257
547,Latah,Idaho,46.7360364,-116.6764195
548,Lincoln,Idaho,43.5129694,-111.9644136
549,Madison,Idaho,43.7508332,-111.5583742
550,Minidoka,Idaho,42.7537967,-113.4902829
551,Nez Perce,Idaho,46.2348914,-116.2406975
